bbox,img_id,query
"[166.0, 263.0, 360.0, 441.0]",9838.jpg,trees right side towards bottom
"[0.0, 60.0, 360.0, 350.0]",9838.jpg,hill in back
"[0.0, 60.0, 360.0, 350.0]",9838.jpg,middle mountain
"[0.0, 60.0, 360.0, 350.0]",9838.jpg,the mountain in the back
"[0.0, 60.0, 360.0, 350.0]",9838.jpg,mountain and valley
"[0.0, 60.0, 360.0, 350.0]",9838.jpg,mountain
"[0.0, 60.0, 360.0, 350.0]",9838.jpg,anything in the exact middle
"[0.0, 60.0, 360.0, 350.0]",9838.jpg,middle
"[0.0, 352.0, 360.0, 480.0]",9838.jpg,roof
"[0.0, 165.0, 69.0, 234.0]",9838.jpg,my b. branch thing coming from off screen on left
"[62.0, 341.0, 126.0, 383.0]",9838.jpg,small building on bottom
"[0.0, 345.0, 206.0, 394.0]",9838.jpg,grass
"[207.0, 190.0, 217.0, 216.0]",34167.jpg,person in the middle in the background.
"[207.0, 190.0, 217.0, 216.0]",34167.jpg,"group of two at back, left person"
"[207.0, 190.0, 217.0, 216.0]",34167.jpg,"2 men together, the left one"
"[0.0, 0.0, 360.0, 43.0]",34167.jpg,sky very top
"[220.0, 192.0, 234.0, 223.0]",34167.jpg,tiny person on right in distance
"[220.0, 192.0, 234.0, 223.0]",34167.jpg,person in the distance on the right hand side
"[0.0, 0.0, 360.0, 215.0]",6928.jpg,the sky
"[0.0, 0.0, 360.0, 215.0]",6928.jpg,sky top right
"[0.0, 194.0, 480.0, 360.0]",17977.jpg,pool
"[0.0, 0.0, 407.0, 128.0]",17977.jpg,tall trees at back
"[369.0, 0.0, 480.0, 87.0]",17977.jpg,sky top rigth
"[0.0, 176.0, 342.0, 231.0]",17977.jpg,grass on left
"[0.0, 214.0, 308.0, 480.0]",10809.jpg,the bird poo on rock
"[0.0, 0.0, 360.0, 378.0]",10809.jpg,sky
"[0.0, 0.0, 360.0, 378.0]",10809.jpg,sky
"[68.0, 70.0, 159.0, 208.0]",10809.jpg,bird
"[68.0, 70.0, 159.0, 208.0]",10809.jpg,bird
"[68.0, 70.0, 159.0, 208.0]",10809.jpg,bird
"[68.0, 70.0, 159.0, 208.0]",10809.jpg,bird
"[68.0, 70.0, 159.0, 208.0]",10809.jpg,the crow
"[68.0, 70.0, 159.0, 208.0]",10809.jpg,bird
"[68.0, 70.0, 159.0, 208.0]",10809.jpg,bird
"[0.0, 0.0, 360.0, 479.0]",18741.jpg,building
"[173.0, 196.0, 207.0, 276.0]",26431.jpg,center man in black shirt
"[175.0, 0.0, 360.0, 89.0]",18741.jpg,clouds
"[175.0, 0.0, 360.0, 89.0]",18741.jpg,"okay, so the top right corner above castle spider"
"[193.0, 437.0, 360.0, 480.0]",18741.jpg,the road in the corner
"[24.0, 424.0, 360.0, 480.0]",18741.jpg,sidewalk in fron of red shirt person
"[217.0, 185.0, 277.0, 299.0]",26431.jpg,right person
"[217.0, 185.0, 277.0, 299.0]",26431.jpg,person on right
"[157.0, 165.0, 287.0, 302.0]",9833.jpg,guy
"[137.0, 183.0, 178.0, 242.0]",9833.jpg,hat
"[44.0, 0.0, 260.0, 82.0]",9833.jpg,very leafy
"[232.0, 0.0, 360.0, 72.0]",9833.jpg,in the back
"[55.0, 70.0, 321.0, 159.0]",9833.jpg,thick grass right of big tree
"[0.0, 0.0, 107.0, 230.0]",9833.jpg,tree trunk left
"[0.0, 220.0, 35.0, 297.0]",9833.jpg,"bird on the left, center of the image"
"[0.0, 220.0, 35.0, 297.0]",9833.jpg,"that bird on the way left, the lonely one"
"[0.0, 220.0, 35.0, 297.0]",9833.jpg,bird at left middle alone
"[0.0, 83.0, 349.0, 480.0]",9833.jpg,ground surrounding the duckies
"[4.0, 223.0, 352.0, 444.0]",9833.jpg,ducks in a big group
"[0.0, 0.0, 480.0, 360.0]",15906.jpg,teacher
"[81.0, 173.0, 157.0, 295.0]",15906.jpg,red
"[226.0, 326.0, 348.0, 360.0]",15906.jpg,"paper being written on,  bottom center"
"[226.0, 326.0, 348.0, 360.0]",15906.jpg,"sliver of paper being written on , very bottom"
"[226.0, 326.0, 348.0, 360.0]",15906.jpg,paper slightly in view written by blue pen girl
"[226.0, 326.0, 348.0, 360.0]",15906.jpg,paper being written on
"[226.0, 326.0, 348.0, 360.0]",15906.jpg,page being signed
"[206.0, 239.0, 312.0, 319.0]",15906.jpg,piece of paper in th hand of the lady in purple/white shirt
"[118.0, 297.0, 221.0, 360.0]",15906.jpg,paper laying on table bottom of pic
"[107.0, 0.0, 480.0, 155.0]",15906.jpg,the green wall
"[0.0, 189.0, 480.0, 360.0]",9453.jpg,lgrass\
"[0.0, 0.0, 480.0, 143.0]",9453.jpg,top right corner sky
"[0.0, 12.0, 480.0, 205.0]",9453.jpg,house
"[75.0, 0.0, 121.0, 26.0]",4638.jpg,the letter a sign
"[29.0, 272.0, 131.0, 360.0]",4638.jpg,dark area left side bottom
"[291.0, 0.0, 480.0, 217.0]",4638.jpg,right buildings
"[354.0, 161.0, 480.0, 278.0]",4638.jpg,rocks right
"[354.0, 161.0, 480.0, 278.0]",4638.jpg,rocks along the right side
"[354.0, 161.0, 480.0, 278.0]",4638.jpg,stone right side of stairs
"[138.0, 41.0, 218.0, 95.0]",4638.jpg,top portion of pink building near center of image
"[142.0, 198.0, 205.0, 276.0]",4638.jpg,top left white rocks
"[0.0, 229.0, 114.0, 360.0]",4638.jpg,stone ledge bottom left
"[0.0, 229.0, 114.0, 360.0]",4638.jpg,bottom left corner on white
"[0.0, 229.0, 114.0, 360.0]",4638.jpg,stone wall bottom left
"[0.0, 229.0, 114.0, 360.0]",4638.jpg,stone wall bottom left corner
"[0.0, 229.0, 114.0, 360.0]",4638.jpg,"bottom left corner, the small stone wall."
"[0.0, 229.0, 114.0, 360.0]",4638.jpg,white rock railing bottom left
"[0.0, 229.0, 114.0, 360.0]",4638.jpg,rock banister bottom left
"[0.0, 212.0, 480.0, 360.0]",8116.jpg,ground
"[148.0, 182.0, 394.0, 313.0]",8116.jpg,people
"[148.0, 182.0, 394.0, 313.0]",8116.jpg,people
"[0.0, 0.0, 480.0, 163.0]",8116.jpg,sky
"[0.0, 199.0, 480.0, 360.0]",15411.jpg,bottom anywhere
"[0.0, 142.0, 480.0, 239.0]",15411.jpg,landing strip
"[0.0, 100.0, 480.0, 147.0]",15411.jpg,sand on horizon
"[0.0, 0.0, 480.0, 118.0]",15411.jpg,sky
"[0.0, 283.0, 480.0, 360.0]",15776.jpg,left bottom corner
"[73.0, 26.0, 471.0, 360.0]",15776.jpg,peeps
"[252.0, 298.0, 281.0, 326.0]",15776.jpg,space under dudes crotch in blue
"[0.0, 118.0, 480.0, 226.0]",35937.jpg,right under sky
"[0.0, 118.0, 480.0, 226.0]",35937.jpg,area below sky
"[210.0, 134.0, 230.0, 179.0]",15776.jpg,the bottle the guy in strip shirt is holding
"[59.0, 215.0, 103.0, 264.0]",15776.jpg,yellow guy back pack
"[0.0, 0.0, 480.0, 113.0]",35937.jpg,sky
"[21.0, 100.0, 69.0, 224.0]",3274.jpg,balcony slightly right above left sign
"[91.0, 366.0, 147.0, 415.0]",3274.jpg,people on bike left
"[183.0, 353.0, 285.0, 418.0]",3274.jpg,group of people on right (w/ orange shirt guy)
"[6.0, 235.0, 51.0, 266.0]",3274.jpg,sign with blue lettering on left
"[264.0, 201.0, 334.0, 240.0]",3274.jpg,black sign on right building
"[204.0, 0.0, 298.0, 418.0]",11304.jpg,column these douchebags are standing in front of
"[19.0, 107.0, 356.0, 450.0]",11304.jpg,four dudes being weird
"[0.0, 396.0, 360.0, 480.0]",11304.jpg,floor
"[0.0, 0.0, 360.0, 277.0]",11304.jpg,far left top
"[56.0, 0.0, 207.0, 156.0]",11304.jpg,trees
"[147.0, 84.0, 225.0, 225.0]",3737.jpg,"thing under archway, shaped like a wig almost"
"[147.0, 84.0, 225.0, 225.0]",3737.jpg,dark area back
"[413.0, 79.0, 463.0, 191.0]",25669.jpg,lamp right
"[30.0, 186.0, 282.0, 480.0]",3737.jpg,floor
"[0.0, 0.0, 360.0, 480.0]",3737.jpg,figurines?
"[207.0, 89.0, 268.0, 386.0]",3737.jpg,tables on right of hallway
"[207.0, 89.0, 268.0, 386.0]",3737.jpg,wall just inside doorway on right
"[207.0, 89.0, 268.0, 386.0]",3737.jpg,rightsdie of hallway right at entrance
"[207.0, 89.0, 268.0, 386.0]",3737.jpg,pot on the right... just inside second room
"[207.0, 89.0, 268.0, 386.0]",3737.jpg,right side right after walking through archway
"[207.0, 89.0, 268.0, 386.0]",3737.jpg,right side just insed entryway
"[89.0, 86.0, 155.0, 359.0]",3737.jpg,ues
"[113.0, 18.0, 137.0, 50.0]",3737.jpg,black thing near ceiling top left
"[0.0, 246.0, 109.0, 360.0]",25669.jpg,the floor to the left of the bed
"[0.0, 0.0, 480.0, 157.0]",35752.jpg,trees
"[39.0, 253.0, 480.0, 360.0]",35752.jpg,the ground that is being danced on
"[0.0, 0.0, 396.0, 32.0]",35752.jpg,top left corner
"[104.0, 191.0, 334.0, 360.0]",35752.jpg,center band
"[204.0, 249.0, 295.0, 345.0]",7491.jpg,white box/thing to the right of the kid in the middle
"[218.0, 204.0, 275.0, 280.0]",7491.jpg,the top of the box by the girls arm
"[250.0, 355.0, 360.0, 480.0]",7491.jpg,box bottom right
"[250.0, 355.0, 360.0, 480.0]",7491.jpg,"brown box, bottom right"
"[0.0, 259.0, 92.0, 480.0]",7491.jpg,kids lower left
"[0.0, 133.0, 30.0, 310.0]",7491.jpg,it looks like a cabinet of some sort
"[89.0, 91.0, 355.0, 295.0]",9040.jpg,center group of people
"[388.0, 226.0, 478.0, 321.0]",9040.jpg,it barks
"[257.0, 5.0, 480.0, 174.0]",9040.jpg,house on right
"[0.0, 0.0, 462.0, 167.0]",9040.jpg,trees
"[0.0, 158.0, 480.0, 360.0]",9040.jpg,ground under people
"[392.0, 171.0, 480.0, 247.0]",9040.jpg,sand above dog
"[98.0, 94.0, 145.0, 277.0]",9040.jpg,from left
"[0.0, 296.0, 480.0, 360.0]",40466.jpg,under the cars
"[42.0, 86.0, 342.0, 480.0]",35570.jpg,dork
"[0.0, 80.0, 480.0, 360.0]",19993.jpg,ground
"[17.0, 20.0, 417.0, 333.0]",19993.jpg,anyone
"[0.0, 0.0, 360.0, 368.0]",13279.jpg,green
"[374.0, 92.0, 401.0, 164.0]",8336.jpg,pillar above lady in blue plaid on the far right
"[179.0, 43.0, 373.0, 130.0]",8336.jpg,sign above their heads
"[81.0, 122.0, 406.0, 333.0]",8336.jpg,people
"[101.0, 55.0, 128.0, 163.0]",8336.jpg,post directly next to left most guys head
"[37.0, 0.0, 82.0, 264.0]",8336.jpg,front left pole
"[37.0, 0.0, 82.0, 264.0]",8336.jpg,"left pillar, has red box"
"[37.0, 0.0, 82.0, 264.0]",8336.jpg,white pillar that has the red box on it
"[37.0, 0.0, 82.0, 264.0]",8336.jpg,white pillar left
"[37.0, 0.0, 82.0, 264.0]",8336.jpg,left most colum with red ext.
"[37.0, 0.0, 82.0, 264.0]",8336.jpg,fire pillar
"[37.0, 0.0, 82.0, 264.0]",8336.jpg,left column
"[235.0, 183.0, 480.0, 224.0]",37601.jpg,green grass
"[0.0, 150.0, 128.0, 177.0]",37601.jpg,left mountain
"[0.0, 0.0, 480.0, 176.0]",37601.jpg,sky
"[421.0, 0.0, 480.0, 105.0]",37434.jpg,"small piece of sky, very top right corner"
"[421.0, 0.0, 480.0, 105.0]",37434.jpg,top right corner
"[198.0, 184.0, 292.0, 355.0]",31756.jpg,closest player
"[198.0, 184.0, 292.0, 355.0]",31756.jpg,player closest to front
"[198.0, 184.0, 292.0, 355.0]",31756.jpg,player in front
"[198.0, 184.0, 292.0, 355.0]",31756.jpg,guy that just hit the ball
"[198.0, 184.0, 292.0, 355.0]",31756.jpg,"tennis player, front"
"[198.0, 184.0, 292.0, 355.0]",31756.jpg,closest player
"[198.0, 184.0, 292.0, 355.0]",31756.jpg,player closest
"[0.0, 293.0, 438.0, 360.0]",31914.jpg,grass
"[0.0, 293.0, 438.0, 360.0]",31914.jpg,"you had it, bottom left corner grass"
"[0.0, 0.0, 480.0, 224.0]",31914.jpg,sky
"[234.0, 187.0, 290.0, 233.0]",31914.jpg,building in the middle
"[0.0, 19.0, 360.0, 480.0]",18010.jpg,girl in front
"[69.0, 109.0, 264.0, 297.0]",18010.jpg,center nose
"[33.0, 283.0, 326.0, 480.0]",18010.jpg,pink tshirt
"[272.0, 17.0, 360.0, 222.0]",18010.jpg,face on the top right corner
"[180.0, 60.0, 263.0, 152.0]",8033.jpg,face
"[0.0, 17.0, 360.0, 100.0]",13422.jpg,top of the mountain in the middle
"[0.0, 0.0, 360.0, 50.0]",13422.jpg,sky
"[303.0, 239.0, 341.0, 345.0]",16353.jpg,man in entranceway
"[199.0, 248.0, 271.0, 359.0]",16353.jpg,bottom center person with black hat
"[47.0, 13.0, 162.0, 100.0]",16353.jpg,top
"[197.0, 1.0, 250.0, 81.0]",16353.jpg,yup
"[0.0, 180.0, 186.0, 254.0]",16353.jpg,lowest window on the left
"[263.0, 52.0, 372.0, 172.0]",16353.jpg,casa andina
"[0.0, 0.0, 480.0, 360.0]",16353.jpg,white area of building
"[2.0, 34.0, 31.0, 106.0]",16353.jpg,far left window... upper left side
"[394.0, 2.0, 463.0, 61.0]",16353.jpg,top right window
"[394.0, 2.0, 463.0, 61.0]",16353.jpg,window top right
"[273.0, 197.0, 345.0, 241.0]",27040.jpg,nightstand on right
"[227.0, 70.0, 351.0, 320.0]",36076.jpg,that goober's best friend (hint: it's not a woman)
"[0.0, 183.0, 480.0, 320.0]",36076.jpg,concrete to the left
"[318.0, 113.0, 480.0, 315.0]",27040.jpg,the right yellow wall
"[273.0, 130.0, 344.0, 209.0]",27040.jpg,lamp on right
"[178.0, 274.0, 269.0, 329.0]",27040.jpg,towel left
"[366.0, 245.0, 449.0, 290.0]",27040.jpg,pile of towels on the right side
"[0.0, 27.0, 480.0, 125.0]",18821.jpg,the trees
"[0.0, 116.0, 480.0, 300.0]",18821.jpg,water
"[0.0, 299.0, 480.0, 360.0]",18821.jpg,grass bottom
"[7.0, 260.0, 480.0, 342.0]",18821.jpg,boat
"[0.0, 0.0, 401.0, 69.0]",18821.jpg,very top left corner
"[0.0, 0.0, 401.0, 69.0]",18821.jpg,"sky top left corner, very small area"
"[15.0, 0.0, 225.0, 77.0]",18821.jpg,sky at top to the left
"[220.0, 0.0, 480.0, 91.0]",18821.jpg,top right
"[81.0, 225.0, 137.0, 304.0]",18821.jpg,person left leaning over
"[184.0, 184.0, 240.0, 295.0]",18821.jpg,"man in blue jacket, white hat"
"[184.0, 184.0, 240.0, 295.0]",18821.jpg,man with helmet standing
"[0.0, 296.0, 177.0, 480.0]",19699.jpg,floor
"[0.0, 0.0, 480.0, 39.0]",7793.jpg,sky
"[0.0, 177.0, 480.0, 347.0]",7793.jpg,city
"[0.0, 30.0, 480.0, 203.0]",7793.jpg,mountains
"[0.0, 332.0, 480.0, 360.0]",7793.jpg,very bottom ground
"[103.0, 230.0, 321.0, 274.0]",11579.jpg,the street in the middle of the pic
"[0.0, 0.0, 480.0, 133.0]",11579.jpg,sky
"[0.0, 76.0, 466.0, 282.0]",11579.jpg,any of the trees
"[0.0, 251.0, 480.0, 360.0]",11579.jpg,grass front of pic
"[151.0, 138.0, 383.0, 303.0]",17616.jpg,anyone
"[151.0, 138.0, 383.0, 303.0]",17616.jpg,people
"[294.0, 253.0, 427.0, 283.0]",11579.jpg,roof on right
"[0.0, 0.0, 480.0, 145.0]",17616.jpg,sky
"[0.0, 175.0, 480.0, 360.0]",17616.jpg,the street under the people
"[2.0, 219.0, 96.0, 300.0]",16354.jpg,table on left
"[109.0, 71.0, 207.0, 201.0]",16381.jpg,face
"[49.0, 38.0, 360.0, 480.0]",16381.jpg,red
"[105.0, 171.0, 479.0, 359.0]",16354.jpg,bed
"[0.0, 0.0, 284.0, 259.0]",16354.jpg,back wall
"[273.0, 0.0, 480.0, 304.0]",16354.jpg,curtains above bed
"[205.0, 102.0, 254.0, 135.0]",16354.jpg,lamp right
"[33.0, 108.0, 100.0, 153.0]",16354.jpg,lamp left
"[0.0, 253.0, 153.0, 360.0]",16354.jpg,floor
"[1.0, 213.0, 28.0, 241.0]",16354.jpg,phone very left mid
"[76.0, 195.0, 319.0, 340.0]",9609.jpg,people
"[98.0, 254.0, 480.0, 360.0]",9609.jpg,the grass underneath the group
"[98.0, 254.0, 480.0, 360.0]",9609.jpg,the foreground grass
"[98.0, 254.0, 480.0, 360.0]",9609.jpg,the grass in fron o the people
"[98.0, 254.0, 480.0, 360.0]",9609.jpg,outline of grass in front of ppl
"[0.0, 268.0, 480.0, 360.0]",9609.jpg,lower left corner
"[10.0, 55.0, 87.0, 117.0]",3843.jpg,the hat to the left
"[350.0, 80.0, 480.0, 318.0]",3843.jpg,red
"[313.0, 85.0, 367.0, 121.0]",3843.jpg,kids hat
"[313.0, 85.0, 367.0, 121.0]",3843.jpg,kids hat
"[313.0, 85.0, 367.0, 121.0]",3843.jpg,kid hat
"[313.0, 85.0, 367.0, 121.0]",3843.jpg,kids hat
"[313.0, 85.0, 367.0, 121.0]",3843.jpg,child hat
"[313.0, 85.0, 367.0, 121.0]",3843.jpg,boy's cap
"[448.0, 0.0, 480.0, 173.0]",3843.jpg,"top right corner , very corner"
"[448.0, 0.0, 480.0, 173.0]",3843.jpg,far right gray boards
"[382.0, 38.0, 447.0, 86.0]",3843.jpg,sexy wife hat
"[382.0, 38.0, 447.0, 86.0]",3843.jpg,hat on woman in red
"[176.0, 307.0, 360.0, 441.0]",2675.jpg,window bottom right storefront
"[176.0, 307.0, 360.0, 441.0]",2675.jpg,right
"[176.0, 307.0, 360.0, 441.0]",2675.jpg,bottomfloor window
"[176.0, 307.0, 360.0, 441.0]",2675.jpg,big shop window
"[176.0, 307.0, 360.0, 441.0]",2675.jpg,"""lava"" window"
"[176.0, 307.0, 360.0, 441.0]",2675.jpg,lava window
"[21.0, 115.0, 107.0, 192.0]",2675.jpg,window on second level on left
"[0.0, 300.0, 133.0, 451.0]",2675.jpg,barred doors
"[0.0, 444.0, 360.0, 480.0]",2675.jpg,sidewalk
"[0.0, 0.0, 360.0, 473.0]",2675.jpg,any of building except doors windows
"[119.0, 15.0, 326.0, 480.0]",2675.jpg,tree
"[119.0, 15.0, 326.0, 480.0]",2675.jpg,"so close, tree"
"[135.0, 233.0, 360.0, 445.0]",13139.jpg,baby's shirt
"[193.0, 136.0, 333.0, 247.0]",13139.jpg,boy face
"[322.0, 88.0, 379.0, 158.0]",31659.jpg,face just left of far right dude
"[227.0, 129.0, 295.0, 209.0]",31659.jpg,person in middle face
"[115.0, 120.0, 175.0, 197.0]",31659.jpg,second face in white shirt on left
"[0.0, 0.0, 147.0, 208.0]",4050.jpg,sky left corner
"[370.0, 93.0, 463.0, 199.0]",31659.jpg,mans head right wearing headphones
"[370.0, 93.0, 463.0, 199.0]",31659.jpg,"man on the right closest to us, face only"
"[130.0, 172.0, 180.0, 212.0]",8522.jpg,the grassy part under the guy wearing the blue sweater/hoodie on the left side
"[125.0, 331.0, 360.0, 480.0]",18098.jpg,very bottom right
"[168.0, 16.0, 360.0, 357.0]",18098.jpg,trees on middle right
"[376.0, 0.0, 471.0, 183.0]",12851.jpg,white wall above headboard
"[0.0, 438.0, 213.0, 480.0]",18098.jpg,road
"[65.0, 421.0, 360.0, 476.0]",11570.jpg,flowers
"[110.0, 445.0, 360.0, 480.0]",11570.jpg,grass strip at very bottom
"[124.0, 326.0, 347.0, 431.0]",11570.jpg,middle tree
"[0.0, 131.0, 324.0, 425.0]",11570.jpg,bldg
"[0.0, 0.0, 360.0, 285.0]",11570.jpg,clouds
"[278.0, 435.0, 339.0, 480.0]",11570.jpg,benches on the bottom right
"[229.0, 394.0, 360.0, 429.0]",11570.jpg,"that was left, anyway group of people above bench on right"
"[229.0, 394.0, 360.0, 429.0]",11570.jpg,people right above pink flowers
"[0.0, 82.0, 392.0, 360.0]",12851.jpg,red shirt girl
"[1.0, 276.0, 480.0, 360.0]",2796.jpg,cactus
"[0.0, 1.0, 480.0, 360.0]",35586.jpg,anywhere...
"[142.0, 92.0, 366.0, 258.0]",35586.jpg,rodent
"[142.0, 92.0, 366.0, 258.0]",35586.jpg,a squirrel.
"[20.0, 75.0, 466.0, 231.0]",33411.jpg,plates
"[94.0, 208.0, 260.0, 480.0]",18199.jpg,river water stream
"[207.0, 412.0, 360.0, 480.0]",18199.jpg,very bottom right
"[0.0, 0.0, 360.0, 478.0]",18199.jpg,the green part...any of it.
"[302.0, 227.0, 462.0, 269.0]",30876.jpg,puddle of water on bottom right
"[11.0, 176.0, 480.0, 320.0]",30876.jpg,bottom center soil
"[0.0, 0.0, 480.0, 94.0]",30876.jpg,treeline anywhere but middle
"[410.0, 202.0, 480.0, 232.0]",9987.jpg,small patch sand just over yellow rial on right
"[0.0, 208.0, 480.0, 360.0]",9987.jpg,the yellow bar people lean on
"[0.0, 101.0, 480.0, 211.0]",9987.jpg,buildings left of flower shirt girl
"[0.0, 101.0, 480.0, 211.0]",9987.jpg,buildings
"[70.0, 62.0, 418.0, 360.0]",9987.jpg,people
"[0.0, 104.0, 136.0, 130.0]",9987.jpg,water to left in back
"[0.0, 0.0, 480.0, 115.0]",9987.jpg,sky
"[0.0, 322.0, 426.0, 360.0]",9987.jpg,bottom floor beneath people
"[205.0, 128.0, 265.0, 191.0]",40097.jpg,bird
"[0.0, 92.0, 480.0, 153.0]",40097.jpg,sandy part of beach
"[0.0, 92.0, 480.0, 153.0]",40097.jpg,sandy area
"[0.0, 138.0, 480.0, 320.0]",40097.jpg,the water under the bird's feet
"[0.0, 0.0, 360.0, 480.0]",22634.jpg,trees
"[0.0, 0.0, 241.0, 90.0]",40097.jpg,trees on left
"[0.0, 0.0, 360.0, 172.0]",9254.jpg,sky
"[85.0, 107.0, 170.0, 452.0]",9254.jpg,the girl
"[174.0, 75.0, 268.0, 458.0]",9254.jpg,man with white hat
"[0.0, 169.0, 360.0, 480.0]",9254.jpg,dirt
"[144.0, 145.0, 196.0, 235.0]",9254.jpg,backpack
"[156.0, 179.0, 461.0, 241.0]",31206.jpg,flat rock below little one
"[0.0, 0.0, 480.0, 150.0]",31206.jpg,sky
"[0.0, 0.0, 480.0, 150.0]",31206.jpg,"sky, right side"
"[0.0, 0.0, 480.0, 150.0]",31206.jpg,white clouds on right
"[0.0, 151.0, 120.0, 199.0]",31206.jpg,water left
"[234.0, 150.0, 480.0, 238.0]",31206.jpg,water on right
"[0.0, 209.0, 480.0, 360.0]",31206.jpg,grass
"[381.0, 97.0, 454.0, 126.0]",15566.jpg,sign
"[74.0, 213.0, 300.0, 268.0]",20148.jpg,water
"[0.0, 111.0, 75.0, 334.0]",20148.jpg,bush/tree most left
"[71.0, 0.0, 369.0, 224.0]",32865.jpg,any of the buildings in the center
"[0.0, 176.0, 448.0, 360.0]",32865.jpg,trees front of building
"[0.0, 270.0, 147.0, 320.0]",30379.jpg,steet bottom left
"[2.0, 184.0, 148.0, 295.0]",30379.jpg,threes on corner
"[221.0, 197.0, 480.0, 320.0]",30379.jpg,building on right
"[0.0, 0.0, 480.0, 168.0]",30379.jpg,sky
"[0.0, 0.0, 480.0, 189.0]",7685.jpg,sky
"[0.0, 58.0, 480.0, 259.0]",7685.jpg,mountains at left
"[261.0, 0.0, 446.0, 95.0]",39656.jpg,white part of cliff in background
"[0.0, 0.0, 188.0, 434.0]",16956.jpg,sky upper left
"[153.0, 146.0, 202.0, 255.0]",16956.jpg,in white*
"[171.0, 156.0, 360.0, 480.0]",16956.jpg,guy lower right
"[238.0, 134.0, 275.0, 161.0]",16364.jpg,couple farthest in back
"[218.0, 160.0, 443.0, 360.0]",4239.jpg,white and blue shirt
"[71.0, 333.0, 160.0, 378.0]",18441.jpg,certificate in womans hand
"[440.0, 133.0, 463.0, 206.0]",18260.jpg,man on far right center
"[0.0, 0.0, 480.0, 215.0]",18260.jpg,the hillside
"[0.0, 181.0, 480.0, 360.0]",18260.jpg,any part of the bottom of the picture
"[0.0, 181.0, 480.0, 360.0]",18260.jpg,street
"[0.0, 146.0, 441.0, 271.0]",18260.jpg,animals
"[0.0, 394.0, 360.0, 480.0]",35895.jpg,rock below statue
"[33.0, 109.0, 103.0, 153.0]",9890.jpg,lifeguard post above people eating
"[0.0, 319.0, 96.0, 379.0]",32254.jpg,the beer can covering his ear on the left side
"[0.0, 0.0, 480.0, 177.0]",22333.jpg,sky
"[0.0, 0.0, 462.0, 349.0]",26903.jpg,cacti
"[206.0, 282.0, 234.0, 343.0]",7906.jpg,bottom center glass (empty)
"[0.0, 0.0, 480.0, 180.0]",30390.jpg,sky
"[40.0, 259.0, 480.0, 320.0]",30390.jpg,bottom right corner
"[179.0, 239.0, 211.0, 318.0]",7906.jpg,beer bottle in the middle in front of girl in yellow and white
"[179.0, 239.0, 211.0, 318.0]",7906.jpg,mid bottle
"[152.0, 242.0, 178.0, 340.0]",7906.jpg,the beer bottle with the gray label in front of the blue shirt girl
"[0.0, 24.0, 360.0, 480.0]",16953.jpg,rocks bottom half
"[0.0, 0.0, 360.0, 81.0]",8583.jpg,sky
"[0.0, 62.0, 360.0, 480.0]",8583.jpg,ground in front of hefty girl
"[135.0, 105.0, 242.0, 366.0]",8583.jpg,person
"[0.0, 0.0, 253.0, 261.0]",1322.jpg,back wall
"[0.0, 381.0, 360.0, 455.0]",20561.jpg,ground in front of fountain
"[0.0, 0.0, 360.0, 198.0]",20561.jpg,cloud top right
"[0.0, 58.0, 360.0, 391.0]",20561.jpg,fountain
"[182.0, 288.0, 243.0, 391.0]",32888.jpg,grass in center
"[356.0, 0.0, 480.0, 359.0]",4763.jpg,top right corner
"[316.0, 109.0, 434.0, 285.0]",4763.jpg,red brick building
"[253.0, 0.0, 411.0, 158.0]",4763.jpg,sky
"[0.0, 0.0, 480.0, 41.0]",40370.jpg,far away sky
"[0.0, 24.0, 423.0, 360.0]",40370.jpg,buildings in the city
"[6.0, 101.0, 71.0, 253.0]",40370.jpg,most left big building
"[6.0, 101.0, 71.0, 253.0]",40370.jpg,left most building with 3 similar
"[39.0, 58.0, 480.0, 310.0]",14986.jpg,"sry, building itself"
"[39.0, 58.0, 480.0, 310.0]",14986.jpg,any of spider castle in the middle
"[0.0, 0.0, 480.0, 151.0]",14986.jpg,balls hot... sky... probably gonna lose you again
"[124.0, 299.0, 150.0, 353.0]",47.jpg,the white thing under the yellow building right to the blue building on left
"[89.0, 0.0, 190.0, 360.0]",19680.jpg,largest trunk
"[293.0, 137.0, 381.0, 274.0]",19680.jpg,monkey? in tree
"[293.0, 137.0, 381.0, 274.0]",19680.jpg,monkey
"[293.0, 137.0, 381.0, 274.0]",19680.jpg,animal between trees
"[293.0, 137.0, 381.0, 274.0]",19680.jpg,a monkey on a branch
"[293.0, 137.0, 381.0, 274.0]",19680.jpg,that thing in the tree
"[293.0, 137.0, 381.0, 274.0]",19680.jpg,animal
"[190.0, 274.0, 303.0, 396.0]",17189.jpg,lady on the right in the purple dress
"[0.0, 0.0, 480.0, 360.0]",19680.jpg,anywhere
"[0.0, 165.0, 360.0, 255.0]",17189.jpg,water
"[0.0, 285.0, 360.0, 480.0]",17189.jpg,dirt at bottom of pic
"[358.0, 0.0, 480.0, 360.0]",19680.jpg,far right
